 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   17:50:00      0.403    12.7553   3.930695    0.00000    0.00000      0.400    33.6400  1025.3894
 09/20/2019   17:50:02      0.372    12.7611   3.931142    0.00000    0.00000      0.368    33.6391  1025.3874
 09/20/2019   17:50:04      0.387    12.7653   3.931510    0.00000    0.00000      0.383    33.6389  1025.3865
 09/20/2019   17:50:06      0.408    12.7707   3.931914    0.00000    0.00000      0.405    33.6380  1025.3849
 09/20/2019   17:50:08      0.367    12.7729   3.932254    0.00000    0.00000      0.364    33.6392  1025.3853
 09/20/2019   17:50:10      0.400    12.7768   3.932527    0.00000    0.00000      0.397    33.6383  1025.3839
 09/20/2019   17:50:12      0.370    12.7771   3.932637    0.00000    0.00000      0.367    33.6391  1025.3843
 09/20/2019   17:50:14      0.409    12.7763   3.932862    0.00000    0.00000      0.406    33.6420  1025.3869
 09/20/2019   17:50:16      0.377    12.7732   3.932917    0.00000    0.00000      0.374    33.6452  1025.3899
 09/20/2019   17:50:18      0.371    12.7725   3.933134    0.00000    0.00000      0.368    33.6480  1025.3921
 09/20/2019   17:50:20      0.383    12.7723   3.933249    0.00000    0.00000      0.380    33.6492  1025.3932
 09/20/2019   17:50:22      0.400    12.7752   3.933342    0.00000    0.00000      0.397    33.6475  1025.3913
 09/20/2019   17:50:24      0.396    12.7754   3.933310    0.00000    0.00000      0.393    33.6470  1025.3909
 09/20/2019   17:50:26      0.374    12.7740   3.933265    0.00000    0.00000      0.371    33.6478  1025.3917
 09/20/2019   17:50:28      0.368    12.7745   3.933111    0.00000    0.00000      0.365    33.6459  1025.3901
 09/20/2019   17:50:30      0.406    12.7743   3.932918    0.00000    0.00000      0.403    33.6443  1025.3891
 09/20/2019   17:50:32      0.392    12.7747   3.932665    0.00000    0.00000      0.389    33.6415  1025.3868
 09/20/2019   17:50:34      0.388    12.7738   3.932482    0.00000    0.00000      0.385    33.6406  1025.3862
 09/20/2019   17:50:36      0.372    12.7741   3.932351    0.00000    0.00000      0.370    33.6391  1025.3849
 09/20/2019   17:50:38      0.373    12.7736   3.932311    0.00000    0.00000      0.370    33.6391  1025.3850
 09/20/2019   17:50:40      0.398    12.7726   3.932363    0.00000    0.00000      0.395    33.6405  1025.3864
 09/20/2019   17:50:42      0.391    12.7723   3.932470    0.00000    0.00000      0.388    33.6418  1025.3874
 09/20/2019   17:50:44      0.387    12.7720   3.932676    0.00000    0.00000      0.384    33.6440  1025.3892
 09/20/2019   17:50:46      0.374    12.7722   3.932910    0.00000    0.00000      0.371    33.6461  1025.3907
 09/20/2019   17:50:48      0.367    12.7722   3.933067    0.00000    0.00000      0.365    33.6476  1025.3919
 09/20/2019   17:50:50      0.401    12.7718   3.933319    0.00000    0.00000      0.398    33.6504  1025.3943
 09/20/2019   17:50:52      0.387    12.7724   3.933441    0.00000    0.00000      0.384    33.6510  1025.3945
 09/20/2019   17:50:54      0.373    12.7757   3.933511    0.00000    0.00000      0.370    33.6487  1025.3921
 09/20/2019   17:50:56      0.399    12.7764   3.933510    0.00000    0.00000      0.396    33.6480  1025.3916
 09/20/2019   17:50:58      0.372    12.7753   3.933377    0.00000    0.00000      0.369    33.6478  1025.3914
 09/20/2019   17:51:00      0.394    12.7738   3.933200    0.00000    0.00000      0.391    33.6474  1025.3915
 09/20/2019   17:51:02      0.397    12.7711   3.933090    0.00000    0.00000      0.394    33.6488  1025.3931
 09/20/2019   17:51:04      0.374    12.7679   3.932945    0.00000    0.00000      0.372    33.6503  1025.3948
 09/20/2019   17:51:06      0.385    12.7665   3.932833    0.00000    0.00000      0.382    33.6504  1025.3952
 09/20/2019   17:51:08      0.381    12.7641   3.932616    0.00000    0.00000      0.378    33.6506  1025.3958
 09/20/2019   17:51:10      0.407    12.7632   3.932351    0.00000    0.00000      0.404    33.6488  1025.3947
 09/20/2019   17:51:12      0.374    12.7603   3.931965    0.00000    0.00000      0.371    33.6477  1025.3943
 09/20/2019   17:51:14      0.376    12.7563   3.931783    0.00000    0.00000      0.373    33.6495  1025.3965
 09/20/2019   17:51:16      0.386    12.7565   3.931613    0.00000    0.00000      0.383    33.6477  1025.3952
 09/20/2019   17:51:18      0.390    12.7559   3.931476    0.00000    0.00000      0.387    33.6469  1025.3947
 09/20/2019   17:51:20      0.384    12.7523   3.931253    0.00000    0.00000      0.381    33.6480  1025.3962
 09/20/2019   17:51:22      0.372    12.7528   3.931142    0.00000    0.00000      0.369    33.6465  1025.3949
 09/20/2019   17:51:24      0.400    12.7524   3.930932    0.00000    0.00000      0.397    33.6449  1025.3938
 09/20/2019   17:51:26      0.382    12.7495   3.930751    0.00000    0.00000      0.379    33.6457  1025.3949
 09/20/2019   17:51:28      0.382    12.7448   3.930648    0.00000    0.00000      0.379    33.6489  1025.3983
 09/20/2019   17:51:30      0.393    12.7419   3.930591    0.00000    0.00000      0.390    33.6510  1025.4005
 09/20/2019   17:51:32      0.371    12.7428   3.930580    0.00000    0.00000      0.369    33.6501  1025.3996
 09/20/2019   17:51:34      0.387    12.7428   3.930587    0.00000    0.00000      0.384    33.6502  1025.3997
 09/20/2019   17:51:36      0.387    12.7422   3.930478    0.00000    0.00000      0.384    33.6496  1025.3994
 09/20/2019   17:51:38      0.406    12.7413   3.930365    0.00000    0.00000      0.403    33.6493  1025.3994
 09/20/2019   17:51:40      0.359    12.7386   3.930108    0.00000    0.00000      0.356    33.6494  1025.3998
 09/20/2019   17:51:42      0.417    12.7363   3.929903    0.00000    0.00000      0.414    33.6494  1025.4005
 09/20/2019   17:51:44      0.352    12.7307   3.929508    0.00000    0.00000      0.349    33.6507  1025.4023
 09/20/2019   17:51:46      0.387    12.7303   3.929246    0.00000    0.00000      0.384    33.6485  1025.4009
 09/20/2019   17:51:48      0.397    12.7264   3.929002    0.00000    0.00000      0.394    33.6497  1025.4026
 09/20/2019   17:51:50      0.403    12.7216   3.928772    0.00000    0.00000      0.400    33.6518  1025.4052
 09/20/2019   17:51:52      0.367    12.7182   3.928476    0.00000    0.00000      0.364    33.6520  1025.4058
 09/20/2019   17:51:54      0.397    12.7188   3.928202    0.00000    0.00000      0.395    33.6488  1025.4033
 09/20/2019   17:51:56      0.372    12.7194   3.928062    0.00000    0.00000      0.369    33.6470  1025.4017
 09/20/2019   17:51:58      0.394    12.7173   3.927764    0.00000    0.00000      0.391    33.6459  1025.4015
 09/20/2019   17:52:00      0.382    12.7177   3.927532    0.00000    0.00000      0.379    33.6434  1025.3993
 09/20/2019   17:52:02      0.395    12.7187   3.927348    0.00000    0.00000      0.392    33.6408  1025.3972
 09/20/2019   17:52:04      0.359    12.7176   3.927177    0.00000    0.00000      0.356    33.6401  1025.3967
 09/20/2019   17:52:06      0.412    12.7168   3.927178    0.00000    0.00000      0.409    33.6408  1025.3976
 09/20/2019   17:52:08      0.376    12.7188   3.927239    0.00000    0.00000      0.373    33.6396  1025.3962
 09/20/2019   17:52:10      0.378    12.7201   3.927366    0.00000    0.00000      0.375    33.6397  1025.3960
 09/20/2019   17:52:12      0.396    12.7224   3.927531    0.00000    0.00000      0.393    33.6391  1025.3952
 09/20/2019   17:52:14      0.402    12.7250   3.927950    0.00000    0.00000      0.399    33.6409  1025.3961
 09/20/2019   17:52:16      0.361    12.7284   3.928449    0.00000    0.00000      0.358    33.6426  1025.3965
 09/20/2019   17:52:18      0.402    12.7356   3.928914    0.00000    0.00000      0.399    33.6406  1025.3937
 09/20/2019   17:52:20      0.386    12.7409   3.929272    0.00000    0.00000      0.383    33.6393  1025.3916
 09/20/2019   17:52:22      0.374    12.7425   3.929507    0.00000    0.00000      0.371    33.6401  1025.3919
 09/20/2019   17:52:24      0.406    12.7447   3.929606    0.00000    0.00000      0.404    33.6390  1025.3908
 09/20/2019   17:52:26      0.380    12.7465   3.929754    0.00000    0.00000      0.378    33.6390  1025.3902
 09/20/2019   17:52:28      0.387    12.7481   3.929971    0.00000    0.00000      0.384    33.6395  1025.3904
 09/20/2019   17:52:30      0.390    12.7495   3.930219    0.00000    0.00000      0.387    33.6406  1025.3910
 09/20/2019   17:52:32      0.376    12.7518   3.930387    0.00000    0.00000      0.372    33.6402  1025.3901
 09/20/2019   17:52:34      0.395    12.7526   3.930660    0.00000    0.00000      0.392    33.6421  1025.3915
 09/20/2019   17:52:36      0.383    12.7518   3.930744    0.00000    0.00000      0.380    33.6436  1025.3929
 09/20/2019   17:52:38      0.388    12.7510   3.930837    0.00000    0.00000      0.385    33.6452  1025.3942
 09/20/2019   17:52:40      0.385    12.7498   3.930859    0.00000    0.00000      0.382    33.6465  1025.3955
 09/20/2019   17:52:42      0.411    12.7523   3.930976    0.00000    0.00000      0.408    33.6454  1025.3942
 09/20/2019   17:52:44      0.362    12.7530   3.930957    0.00000    0.00000      0.359    33.6446  1025.3933
 09/20/2019   17:52:46      0.368    12.7531   3.930909    0.00000    0.00000      0.364    33.6441  1025.3929
 09/20/2019   17:52:48      0.401    12.7522   3.930849    0.00000    0.00000      0.398    33.6442  1025.3933
 09/20/2019   17:52:50      0.405    12.7508   3.930794    0.00000    0.00000      0.402    33.6450  1025.3941
 09/20/2019   17:52:52      0.365    12.7504   3.930581    0.00000    0.00000      0.362    33.6433  1025.3928
 09/20/2019   17:52:54      0.383    12.7494   3.930549    0.00000    0.00000      0.380    33.6439  1025.3935
 09/20/2019   17:52:56      0.405    12.7485   3.930558    0.00000    0.00000      0.402    33.6448  1025.3945
 09/20/2019   17:52:58      0.401    12.7476   3.930489    0.00000    0.00000      0.398    33.6450  1025.3948
 09/20/2019   17:53:00      0.367    12.7464   3.930386    0.00000    0.00000      0.364    33.6451  1025.3949
 09/20/2019   17:53:02      0.384    12.7456   3.930273    0.00000    0.00000      0.381    33.6446  1025.3948
 09/20/2019   17:53:04      0.390    12.7448   3.930237    0.00000    0.00000      0.387    33.6450  1025.3953
 09/20/2019   17:53:06      0.388    12.7436   3.930157    0.00000    0.00000      0.385    33.6453  1025.3958
 09/20/2019   17:53:08      0.373    12.7411   3.930039    0.00000    0.00000      0.371    33.6464  1025.3971
 09/20/2019   17:53:10      0.391    12.7383   3.929953    0.00000    0.00000      0.388    33.6481  1025.3990
 09/20/2019   17:53:12      0.399    12.7354   3.929841    0.00000    0.00000      0.396    33.6497  1025.4008
 09/20/2019   17:53:14      0.389    12.7322   3.929547    0.00000    0.00000      0.387    33.6497  1025.4014
 09/20/2019   17:53:16      0.384    12.7280   3.929356    0.00000    0.00000      0.381    33.6516  1025.4037
 09/20/2019   17:53:18      0.369    12.7278   3.929192    0.00000    0.00000      0.366    33.6502  1025.4026
 09/20/2019   17:53:20      0.404    12.7259   3.928860    0.00000    0.00000      0.401    33.6488  1025.4020
 09/20/2019   17:53:22      0.391    12.7251   3.928520    0.00000    0.00000      0.388    33.6462  1025.4001
 09/20/2019   17:53:24      0.388    12.7190   3.928171    0.00000    0.00000      0.385    33.6483  1025.4029
 09/20/2019   17:53:26      0.371    12.7174   3.927841    0.00000    0.00000      0.368    33.6466  1025.4018
 09/20/2019   17:53:28      0.395    12.7138   3.927523    0.00000    0.00000      0.391    33.6467  1025.4027
 09/20/2019   17:53:30      0.418    12.7097   3.927306    0.00000    0.00000      0.415    33.6484  1025.4049
 09/20/2019   17:53:32      0.351    12.7103   3.927198    0.00000    0.00000      0.348    33.6469  1025.4033
 09/20/2019   17:53:34      0.402    12.7071   3.927095    0.00000    0.00000      0.399    33.6486  1025.4055
 09/20/2019   17:53:36      0.395    12.7008   3.926906    0.00000    0.00000      0.392    33.6525  1025.4098
 09/20/2019   17:53:38      0.380    12.6994   3.926747    0.00000    0.00000      0.377    33.6522  1025.4097
 09/20/2019   17:53:40      0.366    12.7001   3.926675    0.00000    0.00000      0.363    33.6509  1025.4085
 09/20/2019   17:53:42      0.408    12.6973   3.926379    0.00000    0.00000      0.405    33.6506  1025.4090
 09/20/2019   17:53:44      0.374    12.6934   3.925905    0.00000    0.00000      0.371    33.6496  1025.4089
 09/20/2019   17:53:46      0.392    12.6878   3.925615    0.00000    0.00000      0.389    33.6518  1025.4117
 09/20/2019   17:53:48      0.383    12.6879   3.925472    0.00000    0.00000      0.380    33.6503  1025.4105
 09/20/2019   17:53:50      0.378    12.6868   3.925139    0.00000    0.00000      0.375    33.6481  1025.4090
 09/20/2019   17:53:52      0.401    12.6823   3.924841    0.00000    0.00000      0.398    33.6493  1025.4109
 09/20/2019   17:53:54      0.391    12.6770   3.924519    0.00000    0.00000      0.387    33.6509  1025.4132
 09/20/2019   17:53:56      0.365    12.6742   3.924269    0.00000    0.00000      0.362    33.6510  1025.4137
 09/20/2019   17:53:58      0.393    12.6735   3.924202    0.00000    0.00000      0.390    33.6511  1025.4140
 09/20/2019   17:54:00      0.394    12.6746   3.924112    0.00000    0.00000      0.391    33.6492  1025.4123
 09/20/2019   17:54:02      0.401    12.6700   3.923973    0.00000    0.00000      0.398    33.6520  1025.4154
 09/20/2019   17:54:04      0.369    12.6677   3.923777    0.00000    0.00000      0.366    33.6522  1025.4159
 09/20/2019   17:54:06      0.412    12.6667   3.923569    0.00000    0.00000      0.410    33.6511  1025.4154
 09/20/2019   17:54:08      0.352    12.6611   3.923198    0.00000    0.00000      0.349    33.6525  1025.4173
 09/20/2019   17:54:10      0.404    12.6569   3.922739    0.00000    0.00000      0.401    33.6519  1025.4179
 09/20/2019   17:54:12      0.406    12.6503   3.922323    0.00000    0.00000      0.403    33.6538  1025.4206
 09/20/2019   17:54:14      0.358    12.6456   3.921795    0.00000    0.00000      0.355    33.6530  1025.4207
 09/20/2019   17:54:16      0.378    12.6449   3.921523    0.00000    0.00000      0.375    33.6510  1025.4194
 09/20/2019   17:54:18      0.421    12.6417   3.921149    0.00000    0.00000      0.418    33.6502  1025.4196
 09/20/2019   17:54:20      0.372    12.6401   3.920810    0.00000    0.00000      0.370    33.6485  1025.4184
 09/20/2019   17:54:22      0.388    12.6389   3.920651    0.00000    0.00000      0.385    33.6480  1025.4183
 09/20/2019   17:54:24      0.369    12.6387   3.920473    0.00000    0.00000      0.366    33.6465  1025.4171
 09/20/2019   17:54:26      0.374    12.6419   3.920429    0.00000    0.00000      0.371    33.6432  1025.4139
 09/20/2019   17:54:28      0.421    12.6457   3.920369    0.00000    0.00000      0.418    33.6392  1025.4103
 09/20/2019   17:54:30      0.371    12.6492   3.920359    0.00000    0.00000      0.368    33.6360  1025.4069
 09/20/2019   17:54:32      0.374    12.6511   3.920465    0.00000    0.00000      0.371    33.6353  1025.4060
 09/20/2019   17:54:34      0.398    12.6509   3.920612    0.00000    0.00000      0.395    33.6369  1025.4074
 09/20/2019   17:54:36      0.393    12.6512   3.920814    0.00000    0.00000      0.390    33.6386  1025.4086
 09/20/2019   17:54:38      0.387    12.6551   3.921082    0.00000    0.00000      0.384    33.6376  1025.4071
